RWrist:X,RWrist:Y,RWrist:Z,RElbow:X,RElbow:Y,RElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,LElbow:X,LElbow:Y,LElbow:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,RHip:X,RHip:Y,RHip:Z,LHip:X,LHip:Y,LHip:Z,RKnee:X,RKnee:Y,RKnee:Z,LKnee:X,LKnee:Y,LKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,LAnkle:X,LAnkle:Y,LAnkle:Z
-0.7066193,0.5416707,1.117909,-0.7751856,0.74739,1.240329,-0.08457932,0.5597345,1.030992,-0.00935282,0.5737034,1.267961,-0.5773863,0.6350696,1.430238,-0.2381342,0.5404305,1.45332,-0.5196847,0.6451079,1.002936,-0.2906629,0.5613439,0.9569922,-0.5458615,0.65399,0.5315524,-0.368594,0.4744962,0.4994428,-0.4144549,0.8544996,0.1288901,-0.4859348,0.6174564,0.06885963
-0.7043045,0.5067163,1.124639,-0.7797004,0.7162892,1.236008,-0.07791614,0.5493155,1.020798,-0.01339842,0.5710888,1.260323,-0.5778617,0.6212761,1.431045,-0.2356937,0.5374128,1.453342,-0.5250711,0.6339349,1.003568,-0.2943226,0.554643,0.9583339,-0.5645592,0.6333042,0.5330294,-0.3700757,0.4714633,0.4997384,-0.4240968,0.8503065,0.142147,-0.4851099,0.6159809,0.06905269
-0.6972687,0.4730208,1.136105,-0.784067,0.6860984,1.231354,-0.07120673,0.5379338,1.009709,-0.02030961,0.5685685,1.251534,-0.5804604,0.6091257,1.432415,-0.2358325,0.5351602,1.452132,-0.5289862,0.6232436,1.003982,-0.2967755,0.5477823,0.9596878,-0.5873331,0.6094552,0.5356107,-0.3704236,0.4692862,0.4999253,-0.4357027,0.8422491,0.1582197,-0.4850081,0.6145697,0.06937744
-0.6861692,0.4405197,1.151159,-0.7867932,0.6556315,1.226061,-0.06495406,0.5259246,0.9979859,-0.0292975,0.5663242,1.241101,-0.5835984,0.5968472,1.433575,-0.2366954,0.5329416,1.450093,-0.5326469,0.6125831,1.003439,-0.2987568,0.5417148,0.9604127,-0.6108303,0.5827372,0.5387213,-0.3693393,0.4673625,0.4994819,-0.4506086,0.8316103,0.1754034,-0.4876987,0.6130031,0.07007741
-0.6727237,0.4107539,1.168123,-0.788316,0.6250724,1.220224,-0.05911502,0.5141241,0.9858199,-0.04008848,0.5642958,1.228985,-0.5873387,0.5842982,1.43412,-0.238486,0.530917,1.44654,-0.5359138,0.6021332,1.002246,-0.3004898,0.5360708,0.9599438,-0.6331298,0.5564751,0.5424302,-0.3679275,0.4661053,0.4978569,-0.4682719,0.8195255,0.1913816,-0.4910352,0.6115304,0.06971633
-0.6573117,0.3831806,1.187186,-0.788449,0.5931972,1.213729,-0.05433026,0.5025508,0.9738312,-0.0529067,0.5628043,1.215443,-0.5913917,0.5711144,1.433926,-0.2411744,0.5295669,1.441841,-0.5394435,0.5910659,1.000191,-0.3019182,0.5320541,0.9592332,-0.6519378,0.531039,0.5455391,-0.3671152,0.4644792,0.4964694,-0.4874694,0.8062605,0.2037614,-0.4929096,0.6107481,0.06939854
-0.641086,0.3585055,1.207144,-0.7868537,0.5603969,1.207426,-0.05129685,0.4914535,0.9634567,-0.06761657,0.561736,1.20179,-0.5957373,0.5575907,1.43386,-0.2445434,0.5288571,1.437208,-0.5430312,0.5798833,0.9984706,-0.3035026,0.5284305,0.9590133,-0.6663512,0.5071074,0.5485126,-0.3686132,0.4632632,0.4958923,-0.5069693,0.791719,0.212057,-0.492412,0.6110109,0.06874739
-0.6240104,0.3369254,1.228394,-0.7828804,0.5269052,1.202385,-0.05063626,0.4808165,0.9559768,-0.08460008,0.5611625,1.189214,-0.5997579,0.5447403,1.434665,-0.2483865,0.5284291,1.433976,-0.5468252,0.5679473,0.9985154,-0.3055584,0.5248906,0.9595966,-0.6768022,0.4848424,0.5522354,-0.3713446,0.4632128,0.4960933,-0.5260544,0.7732894,0.2150676,-0.4918512,0.6113605,0.06814614
-0.6072325,0.319304,1.249967,-0.7765947,0.4947185,1.199423,-0.05390607,0.4715532,0.9526657,-0.101854,0.5628157,1.179339,-0.6032594,0.5322946,1.436802,-0.2521617,0.5286579,1.432413,-0.5505724,0.5561843,0.9999288,-0.3080513,0.5212977,0.9606271,-0.6838953,0.4639926,0.5564291,-0.3737633,0.4644105,0.496501,-0.5466452,0.7520365,0.2132064,-0.4918201,0.6118237,0.06761837
-0.5914129,0.3058031,1.27165,-0.7718695,0.4612136,1.198907,-0.06072669,0.4665752,0.9527934,-0.118459,0.5666899,1.173367,-0.6086655,0.5159191,1.440108,-0.2576582,0.5295043,1.4323,-0.5547027,0.5445592,1.001688,-0.311197,0.5175768,0.9622535,-0.6890523,0.4436913,0.5603924,-0.3757797,0.4664792,0.4972961,-0.5689897,0.727246,0.2071355,-0.4926903,0.6118516,0.06740416
-0.5767815,0.2955008,1.292575,-0.7600399,0.4352813,1.198308,-0.0710191,0.4631831,0.9556823,-0.1336072,0.5727417,1.170364,-0.6105081,0.5075287,1.443719,-0.2606482,0.531284,1.43484,-0.5592413,0.5329695,1.004067,-0.3150024,0.5137464,0.9646208,-0.6917697,0.4246764,0.5639818,-0.3782786,0.4699415,0.4987404,-0.5933823,0.6995106,0.1973827,-0.4931593,0.6120183,0.06720249
-0.5607442,0.2870097,1.311868,-0.7504848,0.4025691,1.199382,-0.08295641,0.4610069,0.9612469,-0.1473355,0.5801563,1.170214,-0.6138963,0.4895724,1.447535,-0.2652555,0.5330423,1.437947,-0.5641324,0.5208266,1.006617,-0.3193833,0.5098674,0.967171,-0.6924915,0.4073285,0.5666074,-0.3813933,0.4742831,0.5004207,-0.6188015,0.6691445,0.1849913,-0.493157,0.6123318,0.0667621
-0.5475703,0.2820462,1.329179,-0.7370885,0.3786229,1.199702,-0.0940587,0.4605337,0.9679853,-0.1576415,0.5877436,1.172395,-0.6162018,0.4802801,1.450417,-0.269657,0.5342907,1.44147,-0.5694564,0.5077016,1.009469,-0.3244973,0.5063144,0.9698292,-0.6912845,0.3922627,0.5681093,-0.3848221,0.4789702,0.5023033,-0.6450935,0.6359125,0.170479,-0.4930594,0.6126426,0.06638506
-0.5314144,0.2823269,1.345024,-0.7281185,0.3410344,1.204065,-0.1046361,0.4621186,0.9746231,-0.1655495,0.5951688,1.176107,-0.6201203,0.4554931,1.455146,-0.2761981,0.5335937,1.444009,-0.5749082,0.493825,1.011567,-0.3301314,0.502857,0.9718053,-0.6885523,0.378748,0.5679354,-0.3886905,0.483683,0.5036489,-0.6713614,0.5995871,0.1549666,-0.4933813,0.6129137,0.06553067
-0.5200602,0.2798166,1.357822,-0.7152589,0.3120585,1.206605,-0.1155033,0.4656368,0.980074,-0.1721712,0.6029291,1.179944,-0.6229759,0.4381956,1.458357,-0.2826212,0.5326568,1.44578,-0.5800914,0.4792525,1.013124,-0.3359962,0.4998595,0.9734875,-0.6844853,0.3670015,0.5665061,-0.3927122,0.4885626,0.504848,-0.6959622,0.5602204,0.1397234,-0.494169,0.6130625,0.06460419
-0.5154443,0.2574039,1.369542,-0.7030966,0.286891,1.208528,-0.1274828,0.470261,0.9840348,-0.1787674,0.6106097,1.183235,-0.6256383,0.4204254,1.46146,-0.2896423,0.5314795,1.446391,-0.5849251,0.4639086,1.013308,-0.3419926,0.4965235,0.9746,-0.679987,0.3561643,0.5635071,-0.3967486,0.4933608,0.5056021,-0.7184113,0.51831,0.1255105,-0.495318,0.6131161,0.06339055
-0.5069635,0.2498579,1.377715,-0.6909724,0.2608249,1.210296,-0.1404608,0.4752147,0.986605,-0.1860277,0.6173037,1.185961,-0.628566,0.4034038,1.462452,-0.2975378,0.5297795,1.446174,-0.589217,0.4480253,1.012218,-0.3480847,0.4933907,0.9751316,-0.6760522,0.3452691,0.5595959,-0.4009768,0.4980674,0.5059325,-0.7372226,0.4740503,0.1131854,-0.4962016,0.6135007,0.06184265
-0.4984565,0.2426725,1.382452,-0.6794186,0.2371425,1.211482,-0.1539306,0.480492,0.9871278,-0.1942852,0.6232018,1.187163,-0.6292892,0.3856397,1.462961,-0.3053857,0.5289792,1.445203,-0.5932251,0.4323289,1.010855,-0.3545526,0.4903851,0.9755968,-0.6727178,0.3354404,0.5555971,-0.4054765,0.502082,0.5063025,-0.7525286,0.4286507,0.1033242,-0.4969181,0.6138979,0.06049538
-0.4893199,0.2340877,1.383878,-0.6681666,0.2148796,1.211676,-0.1669312,0.4867471,0.9860747,-0.204303,0.627511,1.188059,-0.6314849,0.3662333,1.463772,-0.3154384,0.5269774,1.443691,-0.5967898,0.4158212,1.008812,-0.3612519,0.4865069,0.9755916,-0.6710441,0.325628,0.5512997,-0.4103408,0.5054058,0.5063365,-0.7638857,0.3838031,0.095663,-0.4976624,0.6144058,0.05900854
-0.4791731,0.2263533,1.382576,-0.6568228,0.1940424,1.211097,-0.1792199,0.4935286,0.9833351,-0.2163514,0.6308807,1.187698,-0.6337209,0.3490217,1.4626,-0.3259918,0.5247894,1.441725,-0.6003208,0.3999456,1.006386,-0.368283,0.4823605,0.9756539,-0.6717929,0.3142714,0.5475636,-0.4152741,0.5076997,0.5064876,-0.7717893,0.3399826,0.09045491,-0.4982688,0.6150603,0.05794115
-0.4693265,0.2191459,1.380905,-0.6445163,0.1737421,1.209862,-0.1911458,0.5009136,0.9789311,-0.230711,0.6332247,1.186143,-0.6336576,0.3300526,1.461368,-0.3364287,0.5226575,1.439924,-0.6036446,0.384605,1.003867,-0.3754731,0.4780372,0.9758247,-0.6741257,0.3017019,0.544383,-0.4193616,0.50747,0.5065967,-0.7760187,0.2986749,0.08698019,-0.4989679,0.6151336,0.05750911
-0.4607847,0.2126429,1.379585,-0.6315754,0.1552062,1.207713,-0.2027726,0.5089934,0.9733613,-0.2477606,0.6339157,1.184025,-0.6353198,0.3106031,1.45999,-0.3486092,0.5184133,1.437589,-0.607205,0.3701116,1.001233,-0.3829788,0.4733365,0.9758272,-0.6761298,0.2872752,0.5415004,-0.4226164,0.5047293,0.5063481,-0.7753947,0.2619253,0.08421217,-0.499365,0.6149266,0.05737753
-0.4537942,0.2068324,1.378235,-0.6191553,0.1384458,1.205067,-0.2144949,0.5176216,0.9669178,-0.2670863,0.6332394,1.181103,-0.6353584,0.2911761,1.458477,-0.3605588,0.5142531,1.435879,-0.6114131,0.3557597,0.9990065,-0.3912926,0.4679925,0.9760074,-0.6759481,0.2696742,0.5392339,-0.4255728,0.5001487,0.5061584,-0.7707812,0.2310661,0.08193228,-0.4999118,0.6142737,0.05776395
-0.4484219,0.2003633,1.377149,-0.6075558,0.1232965,1.201805,-0.2266023,0.5270391,0.9601238,-0.2888875,0.6305574,1.177869,-0.6359079,0.2714252,1.456873,-0.3735832,0.5086103,1.434309,-0.6164303,0.3413252,0.9973384,-0.4003534,0.461463,0.9759876,-0.6716695,0.2496633,0.5374329,-0.4293569,0.4952371,0.5058967,-0.7640038,0.2081544,0.07987406,-0.5004334,0.6138857,0.05814794
-0.4449708,0.1931231,1.375635,-0.5985887,0.109629,1.198325,-0.2400566,0.5368108,0.9541633,-0.3122645,0.6266558,1.174895,-0.6364618,0.2515316,1.455687,-0.3869512,0.501724,1.433003,-0.6222846,0.3270591,0.9964077,-0.4101731,0.4541971,0.9758442,-0.6639232,0.2282836,0.5365427,-0.4335729,0.4900936,0.5055983,-0.7568871,0.1918446,0.07867954,-0.5012924,0.6132788,0.05855491
-0.4435221,0.1835861,1.373857,-0.592345,0.09628651,1.194305,-0.2554207,0.5467981,0.9491405,-0.3370316,0.6211195,1.172355,-0.6374552,0.2325078,1.453562,-0.3997632,0.4936006,1.432373,-0.6283411,0.311982,0.9950802,-0.4202406,0.4457602,0.9756958,-0.655035,0.2057361,0.5357703,-0.4379606,0.484423,0.5054209,-0.7554982,0.1825076,0.07863105,-0.5027022,0.6121102,0.05920024
-0.4440183,0.1728036,1.371166,-0.5893627,0.08310442,1.189955,-0.2735398,0.5567968,0.9460356,-0.3612708,0.6172104,1.171118,-0.6388419,0.2133778,1.451463,-0.4138937,0.4847002,1.430883,-0.6343652,0.2961361,0.9934668,-0.4310526,0.4372441,0.9752812,-0.644799,0.1831301,0.5351142,-0.4435967,0.4791008,0.5051132,-0.7586286,0.1810697,0.08052945,-0.5039867,0.6112208,0.05957342
-0.446067,0.1609766,1.367643,-0.5893756,0.06945287,1.185724,-0.2938961,0.5658851,0.944586,-0.3854424,0.6140754,1.171093,-0.6401356,0.1947211,1.449423,-0.4281125,0.4754815,1.429505,-0.6398364,0.2797293,0.9924076,-0.4425873,0.4292629,0.9747804,-0.6346852,0.1618241,0.5352006,-0.4474021,0.471369,0.504492,-0.7571473,0.1771848,0.08312119,-0.5064121,0.6090083,0.06044074
-0.4499864,0.1483559,1.363248,-0.5924408,0.05489072,1.181646,-0.3163194,0.5737453,0.9445257,-0.4100958,0.610429,1.172273,-0.6413774,0.176596,1.44735,-0.4420332,0.4655953,1.428806,-0.6441092,0.26258,0.9926198,-0.4546265,0.4216682,0.9735042,-0.6279142,0.1444778,0.5357215,-0.450728,0.463064,0.5031443,-0.7544433,0.1705545,0.08525611,-0.5090268,0.6066065,0.06087159
-0.4550258,0.1333316,1.358671,-0.5978433,0.03919416,1.177702,-0.3375459,0.5793805,0.9443187,-0.4355289,0.5973402,1.172541,-0.6424575,0.1584873,1.445255,-0.4542412,0.4554388,1.432001,-0.646942,0.2446622,0.9930912,-0.4668258,0.4141341,0.9727048,-0.623109,0.131101,0.5353771,-0.4548999,0.4543956,0.5023814,-0.753608,0.1686976,0.08686265,-0.511632,0.6038567,0.06186902
-0.4605035,0.119084,1.353029,-0.6044767,0.02255318,1.174249,-0.3620465,0.5845128,0.9459541,-0.4583991,0.5907274,1.175489,-0.6430488,0.1410421,1.443096,-0.4668766,0.4450159,1.433369,-0.6486957,0.2267482,0.9939712,-0.4798281,0.407198,0.9716147,-0.6218067,0.1211581,0.5345215,-0.4586118,0.4447841,0.5013973,-0.7537504,0.1679878,0.08730061,-0.514926,0.6002619,0.06291848
-0.4653435,0.1036692,1.347545,-0.6114476,0.005597965,1.171352,-0.3876404,0.5884734,0.9486236,-0.4797667,0.5847693,1.179941,-0.6434168,0.1235153,1.441314,-0.479692,0.4341833,1.435146,-0.6495131,0.2098003,0.995321,-0.4929127,0.4007119,0.970677,-0.6233234,0.1134475,0.5338055,-0.4621276,0.4347319,0.5007172,-0.7543281,0.1680513,0.08719051,-0.5194164,0.5957718,0.06437735
-0.469029,0.08783363,1.342899,-0.6175269,-0.01098642,1.169142,-0.4138418,0.5907072,0.9519458,-0.499936,0.578619,1.185292,-0.6429486,0.1071535,1.439702,-0.4912726,0.4236865,1.437733,-0.6500371,0.1938169,0.9972101,-0.5064868,0.3943914,0.9699818,-0.6262131,0.1071993,0.5336412,-0.4658105,0.4250844,0.5005453,-0.7555115,0.1673346,0.0872396,-0.5253521,0.589938,0.06593465
-0.4710353,0.07211079,1.340235,-0.6210497,-0.02645557,1.167641,-0.4406916,0.5914451,0.9562249,-0.5191767,0.5723286,1.191774,-0.64213,0.09117332,1.438796,-0.5008765,0.4132879,1.441127,-0.6512729,0.1786552,0.999608,-0.5210649,0.3877271,0.9693919,-0.628616,0.102128,0.5342087,-0.460923,0.4097854,0.5015633,-0.7567238,0.1661235,0.08800055,-0.5363319,0.5772639,0.07043356
-0.4712442,0.05903439,1.339715,-0.6208512,-0.03990826,1.166983,-0.467158,0.590578,0.9607461,-0.5376632,0.5666937,1.198374,-0.6412741,0.07617723,1.438852,-0.5115343,0.4030617,1.444032,-0.6524597,0.165633,1.00152,-0.5333481,0.3810013,0.9697842,-0.6302112,0.09874669,0.5346177,-0.4650784,0.402475,0.5030451,-0.7587469,0.1641142,0.08873165,-0.5467913,0.5666405,0.07178991
-0.4695676,0.04986351,1.340431,-0.6160578,-0.05208432,1.166777,-0.4935188,0.58826,0.9657899,-0.5555874,0.5603636,1.205327,-0.6400136,0.06196638,1.439218,-0.5211785,0.3933051,1.447635,-0.6541412,0.154006,1.003209,-0.5445847,0.3742843,0.9707574,-0.6318263,0.09608616,0.5351127,-0.4696073,0.3959919,0.5050597,-0.7608125,0.1621493,0.08945934,-0.5613212,0.5509943,0.07242683
-0.4667282,0.04409669,1.341357,-0.6080734,-0.06279277,1.166415,-0.5188832,0.5845684,0.9707566,-0.5731098,0.552107,1.211618,-0.6385425,0.04840904,1.439383,-0.5293421,0.3836963,1.451468,-0.6562937,0.143456,1.004539,-0.5551442,0.3677703,0.9724448,-0.6335924,0.09391239,0.5355014,-0.4726221,0.3883556,0.5079735,-0.7620068,0.1612354,0.08987139,-0.576234,0.5321479,0.0741571
-0.4633267,0.04102437,1.342582,-0.5975497,-0.07189653,1.165829,-0.5434414,0.5797979,0.9754344,-0.5898165,0.5429894,1.217309,-0.6366671,0.03563968,1.439163,-0.5368785,0.3741844,1.455023,-0.6584411,0.1343969,1.005296,-0.5639887,0.3618515,0.9749418,-0.6351503,0.09180293,0.5356053,-0.477507,0.3818735,0.5111667,-0.7627144,0.1608059,0.08998802,-0.5913707,0.5071717,0.07419562
-0.4598602,0.03992926,1.343706,-0.585835,-0.07884587,1.164733,-0.5670761,0.5738893,0.9796454,-0.6057283,0.5322661,1.222096,-0.6344801,0.02362004,1.438486,-0.5441292,0.3651191,1.458894,-0.6607311,0.1263426,1.005835,-0.5725248,0.3565217,0.977279,-0.6365462,0.08936016,0.535714,-0.4843359,0.377454,0.5138657,-0.7632821,0.1603463,0.09017202,-0.6041321,0.478703,0.07227104
-0.457008,0.04025277,1.344929,-0.5732949,-0.08402786,1.16316,-0.5894018,0.5671031,0.9836761,-0.6205531,0.5203608,1.226273,-0.6322564,0.01193734,1.43724,-0.5510005,0.3560427,1.462848,-0.662931,0.1193353,1.006237,-0.5801689,0.351743,0.9794915,-0.6381859,0.0870767,0.5357969,-0.4927059,0.374045,0.5160045,-0.7638834,0.1598857,0.0902549,-0.6132103,0.4468292,0.06902636
-0.4548569,0.04082708,1.345523,-0.5624425,-0.08769972,1.161363,-0.6101315,0.5600798,0.9873208,-0.6344658,0.5099403,1.230019,-0.6300039,0.0005622326,1.436047,-0.5586537,0.3468725,1.465534,-0.6646146,0.1126789,1.00651,-0.5873153,0.3470974,0.9809945,-0.6401686,0.08540052,0.5357393,-0.5025166,0.3711444,0.5170999,-0.7645289,0.1595584,0.09004448,-0.6188185,0.4146636,0.06522787
-0.4529214,0.0403097,1.345707,-0.5529267,-0.09047785,1.158886,-0.6290808,0.5526953,0.9903426,-0.6477014,0.4993641,1.232866,-0.6278304,-0.009287765,1.433847,-0.566161,0.3385656,1.468027,-0.6661569,0.1072849,1.006687,-0.5938891,0.3434175,0.9822546,-0.6423665,0.08444239,0.5356475,-0.5139999,0.3679301,0.5175138,-0.7653671,0.1591295,0.08966383,-0.623563,0.3889388,0.06236218
-0.4514956,0.03825198,1.345411,-0.5459805,-0.09286446,1.155966,-0.6460425,0.5451676,0.992942,-0.6603029,0.4884985,1.235004,-0.6259924,-0.01810646,1.431311,-0.5737978,0.330703,1.470425,-0.6674082,0.1021026,1.006922,-0.6001378,0.3397997,0.9834062,-0.6446518,0.08359092,0.5356408,-0.5246091,0.3652421,0.5179866,-0.7659227,0.1590359,0.08931115,-0.628187,0.373452,0.06102647
-0.450998,0.03439759,1.344905,-0.5420149,-0.09496854,1.15258,-0.6613636,0.5373775,0.9954333,-0.6719978,0.4783777,1.237124,-0.6243296,-0.02596806,1.428749,-0.5811284,0.3233767,1.472758,-0.6682111,0.0965424,1.007206,-0.6064068,0.3357859,0.9843816,-0.647386,0.08292112,0.5356694,-0.5331181,0.3624903,0.5186747,-0.7667328,0.1588906,0.08891036,-0.6319405,0.3678789,0.0606207
-0.4509569,0.02899935,1.343768,-0.5409281,-0.0973445,1.148958,-0.674886,0.5291966,0.9975437,-0.6833223,0.4685404,1.238911,-0.6229262,-0.03257943,1.426244,-0.5882496,0.3167226,1.474959,-0.6680319,0.09067553,1.007676,-0.6121621,0.3314048,0.9851778,-0.650739,0.08283134,0.5358651,-0.5398077,0.3599838,0.519436,-0.7676736,0.1587329,0.08845706,-0.6338171,0.36927,0.06043233
-0.4514052,0.022771,1.341818,-0.5423737,-0.1001288,1.145276,-0.6866668,0.5210901,0.9993303,-0.6937032,0.4596714,1.24055,-0.6217297,-0.0379605,1.423922,-0.5947939,0.3109718,1.477005,-0.6675085,0.08553077,1.008131,-0.6173214,0.3275556,0.9861432,-0.654406,0.08320064,0.5361252,-0.5453655,0.3586999,0.5205043,-0.7690791,0.1581358,0.0879695,-0.6343861,0.3751163,0.06070628
-0.4521946,0.01623333,1.339138,-0.5457637,-0.1031567,1.141656,-0.6966445,0.5130372,1.000805,-0.7036994,0.4515752,1.242013,-0.6206163,-0.04232851,1.421839,-0.6012589,0.3059039,1.47885,-0.6665119,0.08084433,1.008493,-0.62218,0.324076,0.9872508,-0.6579698,0.08398762,0.5363878,-0.5505115,0.3583292,0.5217859,-0.7704011,0.1574726,0.0874247,-0.6351305,0.3826,0.06150449
-0.4529785,0.009829141,1.335858,-0.5505962,-0.1066679,1.138608,-0.7049493,0.5053328,1.002009,-0.7127508,0.4443775,1.243322,-0.619474,-0.0460993,1.420376,-0.6070051,0.3014098,1.480353,-0.6652379,0.07635621,1.008908,-0.62703,0.3206981,0.9885264,-0.6614332,0.08483247,0.5368059,-0.5537608,0.3586837,0.5236006,-0.7713764,0.1570867,0.08702753,-0.6374105,0.3897655,0.06355175
-0.4535366,0.003875121,1.332694,-0.5556085,-0.1096809,1.135984,-0.7118241,0.498338,1.002926,-0.7208602,0.4382646,1.244418,-0.6183485,-0.04996243,1.419362,-0.612245,0.2969286,1.48113,-0.6638632,0.07249465,1.009199,-0.6316348,0.3177617,0.9896129,-0.6649044,0.08576832,0.5371938,-0.5551095,0.3593252,0.5255184,-0.7723428,0.1566608,0.08659419,-0.6413903,0.3954652,0.06632584
-0.4536896,-0.0009894288,1.330642,-0.5596643,-0.1113124,1.134156,-0.7169353,0.491743,1.003564,-0.7279539,0.432987,1.245297,-0.6173225,-0.05355566,1.419016,-0.616634,0.2930176,1.481565,-0.6626512,0.06896544,1.009331,-0.6358148,0.3149169,0.9902028,-0.6686361,0.08686429,0.5375154,-0.5549896,0.359979,0.5271651,-0.7731682,0.1563985,0.08602147,-0.6463736,0.398863,0.06918544
-0.4538012,-0.003636025,1.330606,-0.5609838,-0.1120265,1.1337,-0.7205369,0.485465,1.003844,-0.7340961,0.4281052,1.245783,-0.6166762,-0.05694684,1.419481,-0.6199126,0.2897106,1.481611,-0.6617526,0.06581418,1.009383,-0.6392854,0.3122022,0.9902413,-0.6731827,0.08821991,0.53786,-0.5547835,0.360478,0.5281849,-0.7741712,0.1560059,0.08529496,-0.6514791,0.3999988,0.07135186
-0.4542069,-0.00297566,1.332019,-0.5588907,-0.1114229,1.133805,-0.7230133,0.4795835,1.003557,-0.7388725,0.4240409,1.24578,-0.6159636,-0.0598805,1.419972,-0.6224334,0.2870468,1.481323,-0.6611843,0.06288856,1.009198,-0.6420676,0.3095478,0.9899104,-0.6788627,0.09016886,0.5381247,-0.5550174,0.3613263,0.5287071,-0.7753553,0.1556931,0.0842476,-0.6557195,0.3986345,0.07255414
-0.4542873,0.0004368678,1.333474,-0.5542024,-0.1097231,1.133748,-0.724227,0.4743643,1.002618,-0.7420825,0.4209243,1.245175,-0.6154812,-0.06202664,1.419713,-0.6242326,0.2850023,1.480637,-0.6609629,0.05996933,1.008719,-0.6443191,0.306785,0.9891431,-0.6857681,0.09229769,0.5382872,-0.5555156,0.3622659,0.5287052,-0.7768736,0.1551593,0.08292261,-0.6591755,0.3960288,0.0729388
-0.4537562,0.006296343,1.334205,-0.5479457,-0.1074836,1.133729,-0.7235573,0.4702794,1.001047,-0.7438879,0.4188057,1.243835,-0.6146007,-0.06403346,1.419167,-0.6256766,0.2832524,1.479328,-0.6608953,0.05766407,1.007711,-0.6462027,0.3045962,0.988043,-0.69335,0.09484309,0.538104,-0.5559784,0.3632429,0.5282742,-0.7784417,0.155047,0.08121928,-0.6620651,0.3937216,0.0728348
-0.4534386,0.01264769,1.33416,-0.5414213,-0.1050856,1.133147,-0.7219355,0.4669669,0.9988058,-0.7441778,0.4172525,1.241792,-0.6133224,-0.06606227,1.41795,-0.6270424,0.2814063,1.477654,-0.661418,0.05597254,1.006615,-0.64786,0.3029378,0.9865513,-0.7001896,0.09715489,0.5378214,-0.5568735,0.3637831,0.5272186,-0.7798759,0.1552235,0.07968733,-0.6647937,0.3927811,0.07211341
-0.4536568,0.01935626,1.333729,-0.5347143,-0.1027031,1.132385,-0.7187956,0.4647657,0.996029,-0.7433491,0.4164101,1.239067,-0.6108263,-0.06706829,1.416538,-0.6286134,0.2804589,1.476045,-0.6626124,0.05534581,1.005877,-0.6493176,0.3022525,0.9849365,-0.7034422,0.09821416,0.5374102,-0.5579489,0.3633247,0.5257097,-0.7801505,0.1555772,0.07867931,-0.6673964,0.392206,0.07096209
-0.4542664,0.02473873,1.332977,-0.5304406,-0.09961219,1.131128,-0.7144167,0.4630774,0.993285,-0.7415532,0.4156942,1.23624,-0.6101037,-0.0674713,1.414724,-0.6300924,0.2795233,1.474651,-0.6642275,0.05525948,1.005858,-0.6499345,0.3019908,0.9835521,-0.7031612,0.09777959,0.5371975,-0.5593988,0.3618028,0.5239946,-0.7798327,0.1555575,0.0785125,-0.6699696,0.3915028,0.06957154
-0.4545617,0.02819646,1.332468,-0.5284488,-0.09677691,1.130154,-0.7089443,0.4618495,0.9911463,-0.7389734,0.4152533,1.233913,-0.6099588,-0.06689109,1.413471,-0.6312896,0.2796105,1.474352,-0.6650238,0.05544232,1.006124,-0.6496042,0.302022,0.98291,-0.7018387,0.09713321,0.537218,-0.5611408,0.359332,0.5226306,-0.7794105,0.1555983,0.07877153,-0.6725394,0.3902674,0.06849217
-0.4549086,0.02961928,1.332261,-0.528653,-0.09475644,1.129527,-0.7023149,0.4611344,0.9900262,-0.7360427,0.4153193,1.232456,-0.6102592,-0.06551563,1.412884,-0.6319654,0.2806453,1.475018,-0.6648109,0.05572496,1.006419,-0.6484271,0.3022054,0.9828147,-0.7001272,0.09642212,0.5373107,-0.5633835,0.3562191,0.5214934,-0.7790807,0.1557181,0.07920699,-0.6750208,0.3882489,0.06748941
-0.4552663,0.02896239,1.332424,-0.5305294,-0.0938032,1.129268,-0.6947927,0.4608512,0.9899198,-0.7333614,0.4164021,1.231881,-0.6105712,-0.06365962,1.412976,-0.6323123,0.2824371,1.476111,-0.6635999,0.05611517,1.006657,-0.646612,0.3025432,0.9829327,-0.6982316,0.09593738,0.5374227,-0.5660771,0.3529286,0.5203933,-0.7787897,0.1557251,0.07966229,-0.6769902,0.3851915,0.06622842
-0.4557917,0.02629982,1.331879,-0.5358669,-0.0940228,1.129101,-0.6865955,0.4609681,0.9903716,-0.7310074,0.4185871,1.231701,-0.6127229,-0.06126277,1.413399,-0.6323354,0.2848019,1.477,-0.6617948,0.05646916,1.006997,-0.6443331,0.3028252,0.9828725,-0.6958832,0.09548709,0.5376554,-0.5697742,0.3496471,0.5189588,-0.7785172,0.1555247,0.08029801,-0.6775628,0.3815869,0.06401946
-0.4564078,0.02242303,1.330138,-0.5421802,-0.09515275,1.12808,-0.6776882,0.461776,0.9909433,-0.7289127,0.4220072,1.231366,-0.615173,-0.05806383,1.412865,-0.6322993,0.2876426,1.477166,-0.659518,0.05685365,1.007136,-0.6424199,0.3031627,0.982282,-0.6932374,0.09514698,0.5377076,-0.5737647,0.3473261,0.5171977,-0.7780112,0.1556909,0.08080883,-0.676726,0.3788216,0.06111076
